iter	Passed	Remaining
1668	22609	383784
1669	22618	383699
1670	22629	383640
1671	22642	383619
1672	22655	383596
1673	22665	383526
1674	22678	383508
1675	22698	383598
1676	22715	383640
1677	22738	383790
1678	22753	383803
1679	22774	383914
1680	22785	383864
1681	22799	383843
1682	22818	383920
1683	22829	383868
1684	22843	383859
1685	22854	383812
1686	22865	383748
1687	22874	383656
1688	22884	383588
1689	22894	383520
1690	22904	383439
1691	22915	383381
1692	22929	383375
1693	22939	383303
1694	22953	383302
1695	22964	383253
1696	22974	383168
1697	22985	383118
1698	23003	383180
1699	23018	383194
1700	23033	383199
1701	23050	383244
1702	23068	383300
1703	23077	383222
1704	23089	383182
1705	23105	383200
1706	23117	383157
1707	23129	383130
1708	23139	383056
1709	23151	383015
1710	23161	382939
1711	23171	382872
1712	23185	382864
1713	23198	382845
1714	23211	382816
1715	23224	382805
1716	23236	382762
1717	23246	382691
1718	23255	382607
1719	23271	382622
1720	23284	382604
1721	23297	382583
1722	23310	382555
1723	23323	382544
1724	23337	382539
1725	23348	382474
1726	23359	382422
1727	23374	382425
1728	23384	382359
1729	23394	382293
1730	23407	382273
1731	23421	382255
1732	23431	382193
1733	23446	382194
1734	23455	382121
1735	23469	382109
1736	23484	382125
1737	23495	382069
1738	23505	381995
1739	23519	381984
1740	23534	382006
1741	23545	381948
1742	23558	381925
1743	23570	381879
1744	23582	381852
1745	23601	381927
1746	23617	381952
1747	23636	382016
1748	23648	381989
1749	23664	382009
1750	23676	381969
1751	23685	381882
1752	23695	381818
1753	23710	381833
1754	23725	381839
1755	23738	381812
1756	23756	381871
1757	23774	381931
1758	23785	381883
1759	23794	381800
1760	23813	381860
1761	23830	381903
1762	23855	382080
1763	23866	382033
1764	23883	382061
1765	23895	382024
1766	23906	381974
1767	23916	381904
1768	23925	381813
1769	23933	381714
1770	23942	381625
1771	23956	381620
1772	23972	381651
1773	23986	381642
1774	23996	381581
1775	24006	381506
1776	24018	381474
1777	24031	381453
1778	24044	381421
1779	24056	381389
1780	24068	381350
1781	24080	381321
1782	24096	381337
1783	24106	381266
1784	24116	381207
1785	24127	381152
1786	24141	381141
1787	24154	381123
1788	24173	381196
1789	24185	381164
1790	24197	381120
1791	24207	381051
1792	24223	381070
1793	24241	381127
1794	24249	381038
1795	24260	380982
1796	24274	380979
1797	24286	380945
1798	24299	380914
1799	24311	380873
1800	24321	380809
1801	24332	380764
1802	24345	380740
1803	24359	380727
1804	24380	380839
1805	24396	380863
1806	24407	380808
1807	24418	380756
1808	24431	380733
1809	24446	380749
1810	24457	380693
1811	24469	380659
1812	24481	380618
1813	24500	380688
1814	24510	380628
1815	24520	380556
1816	24531	380493
1817	24540	380422
1818	24559	380496
1819	24575	380518
1820	24589	380503
1821	24600	380463
1822	24612	380414
1823	24624	380383
1824	24635	380331
1825	24648	380309
1826	24664	380331
1827	24678	380326
1828	24689	380282
1829	24705	380296
1830	24721	380331
1831	24734	380307
1832	24752	380364
1833	24763	380315
1834	24776	380293
1835	24793	380328
1836	24807	380326
1837	24831	380474
1838	24845	380457
1839	24855	380401
1840	24870	380402
1841	24883	380391
1842	24899	380412
1843	24912	380385
1844	24925	380372
1845	24939	380364
1846	24954	380364
1847	24968	380357
1848	24978	380303
1849	24996	380350
1850	25009	380331
1851	25018	380254
1852	25030	380218
1853	25043	380189
1854	25053	380121
1855	25065	380088
1856	25078	380066
1857	25089	380014
1858	25104	380018
1859	25116	379985
1860	25128	379951
1861	25139	379907
1862	25154	379909
1863	25170	379930
1864	25179	379855
1865	25191	379814
1866	25201	379743
1867	25222	379857
1868	25234	379807
1869	25246	379776
1870	25259	379755
1871	25271	379715
1872	25282	379667
1873	25293	379614
1874	25305	379589
1875	25321	379604
1876	25331	379545
1877	25348	379583
1878	25362	379579
1879	25374	379543
1880	25393	379602
1881	25408	379620
1882	25423	379628
1883	25433	379560
1884	25446	379543
1885	25461	379552
1886	25477	379564
1887	25487	379509
1888	25500	379478
1889	25512	379442
1890	25523	379402
1891	25540	379438
1892	25553	379417
1893	25565	379372
1894	25578	379355
1895	25597	379432
1896	25609	379387
1897	25621	379355
1898	25634	379333
1899	25646	379302
1900	25660	379287
1901	25670	379227
1902	25679	379151
1903	25698	379210
1904	25714	379237
1905	25729	379244
1906	25748	379310
1907	25762	379311
1908	25774	379274
1909	25788	379269
1910	25805	379304
1911	25817	379264
1912	25827	379198
1913	25839	379165
1914	25854	379173
1915	25867	379153
1916	25881	379152
1917	25899	379208
1918	25912	379178
1919	25923	379132
1920	25935	379094
1921	25951	379124
1922	25964	379100
1923	25974	379035
1924	25985	378982
1925	25996	378936
1926	26010	378930
1927	26024	378914
1928	26037	378899
1929	26056	378967
1930	26068	378933
1931	26082	378924
1932	26092	378863
1933	26111	378921
1934	26127	378944
1935	26141	378940
1936	26152	378887
1937	26162	378833
1938	26174	378788
1939	26186	378763
1940	26202	378781
1941	26215	378766
1942	26231	378786
1943	26245	378779
1944	26263	378823
1945	26275	378795
1946	26290	378806
1947	26302	378764
1948	26313	378724
1949	26329	378739
1950	26346	378778
1951	26355	378698
1952	26370	378708
1953	26381	378654
1954	26393	378623
1955	26409	378649
1956	26425	378668
1957	26436	378614
1958	26445	378535
1959	26456	378484
1960	26468	378461
1961	26480	378418
1962	26490	378352
1963	26498	378264
1964	26506	378179
1965	26520	378165
1966	26542	378273
1967	26558	378292
1968	26574	378324
1969	26591	378350
1970	26608	378396
1971	26630	378500
1972	26646	378526
1973	26658	378479
1974	26668	378418
1975	26684	378439
1976	26696	378416
1977	26706	378346
1978	26718	378307
1979	26729	378258
1980	26739	378194
1981	26753	378197
1982	26766	378168
1983	26776	378105
1984	26789	378093
1985	26799	378026
1986	26809	377968
1987	26824	377978
1988	26839	377983
1989	26857	378024
1990	26870	378008
1991	26885	378020
1992	26898	377993
1993	26915	378033
1994	26930	378032
1995	26945	378048
1996	26966	378139
1997	26984	378184
1998	27003	378244
1999	27014	378198
2000	27027	378180
2001	27037	378117
2002	27047	378051
2003	27056	377982
2004	27069	377959
2005	27087	378008
2006	27103	378034
2007	27122	378090
2008	27153	378318
2009	27171	378367
2010	27187	378395
2011	27204	378436
2012	27215	378383
2013	27231	378398
2014	27243	378364
2015	27256	378344
2016	27272	378366
2017	27286	378356
2018	27299	378342
2019	27312	378325
2020	27327	378327
2021	27338	378275
2022	27365	378447
2023	27385	378522
2024	27400	378530
2025	27412	378493
2026	27423	378444
2027	27434	378403
2028	27448	378395
2029	27458	378335
2030	27472	378321
2031	27483	378283
2032	27495	378237
2033	27509	378237
2034	27521	378198
2035	27549	378391
2036	27585	378681
2037	27598	378663
2038	27616	378711
2039	27635	378763
2040	27651	378790
2041	27667	378812
2042	27681	378804
2043	27697	378820
2044	27708	378774
2045	27724	378798
2046	27738	378792
2047	27753	378789
2048	27766	378777
2049	27783	378802
2050	27797	378803
2051	27807	378741
2052	27817	378669
2053	27827	378607
2054	27838	378567
2055	27853	378564
2056	27864	378523
2057	27875	378475
2058	27888	378451
2059	27899	378408
2060	27912	378388
2061	27926	378381
2062	27942	378396
2063	27956	378394
2064	27970	378375
2065	27985	378385
2066	28003	378427
2067	28022	378497
2068	28038	378506
2069	28055	378549
2070	28069	378544
2071	28083	378531
2072	28102	378586
2073	28113	378546
2074	28125	378511
2075	28140	378513
2076	28153	378499
2077	28168	378492
2078	28180	378466
2079	28191	378412
2080	28201	378360
2081	28213	378323
2082	28226	378296
2083	28236	378237
2084	28248	378200
2085	28262	378200
2086	28278	378211
2087	28289	378164
2088	28301	378130
2089	28314	378117
2090	28327	378094
2091	28340	378078
2092	28352	378037
2093	28364	378004
2094	28377	377988
2095	28389	377953
2096	28406	377981
2097	28424	378024
2098	28443	378092
2099	28456	378065
2100	28468	378035
2101	28479	377983
2102	28487	377893
2103	28498	377854
2104	28511	377822
2105	28522	377784
2106	28535	377761
2107	28555	377826
2108	28567	377802
2109	28584	377827
2110	28598	377821
2111	28610	377787
2112	28627	377822
2113	28639	377789
2114	28651	377753
2115	28665	377744
2116	28675	377691
2117	28685	377620
2118	28700	377631
2119	28718	377669
2120	28739	377755
2121	28755	377775
2122	28768	377754
2123	28780	377726
2124	28796	377744
2125	28806	377686
2126	28819	377655
2127	28829	377595
2128	28840	377550
2129	28854	377545
2130	28866	377509
2131	28879	377495
2132	28892	377470
2133	28907	377483
2134	28918	377426
2135	28929	377383
2136	28943	377382
2137	28957	377364
2138	28968	377322
2139	28980	377291
2140	28993	377274
2141	29009	377283
2142	29025	377307
2143	29036	377261
2144	29052	377271
2145	29063	377230
2146	29078	377229
2147	29094	377255
2148	29106	377223
2149	29115	377144
2150	29124	377072
2151	29134	377014
2152	29144	376950
2153	29154	376899
2154	29164	376841
2155	29182	376875
2156	29193	376839
2157	29205	376807
2158	29215	376740
2159	29229	376737
2160	29245	376752
2161	29262	376787
2162	29279	376815
2163	29299	376880
2164	29308	376816
2165	29319	376765
2166	29332	376752
2167	29348	376764
2168	29366	376812
2169	29380	376802
2170	29396	376813
2171	29410	376812
2172	29423	376788
2173	29438	376802
2174	29451	376770
2175	29465	376769
2176	29480	376770
2177	29492	376736
2178	29505	376719
2179	29517	376687
2180	29528	376635
2181	29539	376591
2182	29550	376546
2183	29567	376577
2184	29577	376524
2185	29588	376469
2186	29596	376393
2187	29610	376388
2188	29621	376341
2189	29632	376291
2190	29643	376240
2191	29655	376211
2192	29666	376166
2193	29676	376109
2194	29688	376073
2195	29701	376051
2196	29712	376014
2197	29725	375988
2198	29737	375955
2199	29747	375897
2200	29760	375885
2201	29770	375827
2202	29792	375914
2203	29806	375907
2204	29821	375911
2205	29833	375885
2206	29845	375845
2207	29855	375795
2208	29869	375780
2209	29883	375769
2210	29894	375728
2211	29905	375679
2212	29917	375652
2213	29928	375600
2214	29942	375599
2215	29953	375556
2216	29968	375563
2217	29987	375620
2218	30003	375626
2219	30015	375601
2220	30026	375553
2221	30038	375519
2222	30055	375550
2223	30071	375574
2224	30094	375670
2225	30105	375632
2226	30118	375606
2227	30130	375580
2228	30144	375562
2229	30155	375521
2230	30168	375499
2231	30181	375479
2232	30193	375457
2233	30212	375510
2234	30225	375485
2235	30240	375488
2236	30251	375444
2237	30262	375399
2238	30273	375359
2239	30285	375326
2240	30300	375325
2241	30313	375312
2242	30326	375284
2243	30339	375274
2244	30356	375297
2245	30371	375301
2246	30385	375289
2247	30400	375305
2248	30415	375298
2249	30431	375319
2250	30445	375309
2251	30458	375295
2252	30471	375271
2253	30484	375249
2254	30494	375191
2255	30506	375170
2256	30522	375186
2257	30542	375243
2258	30561	375300
2259	30573	375269
2260	30587	375260
2261	30601	375249
2262	30617	375276
2263	30629	375234
2264	30641	375210
2265	30653	375168
2266	30671	375215
2267	30688	375248
2268	30715	375392
2269	30731	375409
2270	30749	375453
2271	30761	375420
2272	30772	375370
2273	30788	375396
2274	30799	375351
2275	30811	375312
2276	30825	375305
2277	30835	375247
2278	30845	375192
2279	30856	375152
2280	30867	375105
2281	30881	375094
2282	30891	375041
2283	30904	375025
2284	30915	374979
2285	30927	374940
2286	30937	374888
2287	30952	374891
2288	30967	374892
2289	30978	374849
2290	30991	374839
2291	31005	374825
2292	31015	374772
2293	31031	374783
2294	31042	374737
2295	31055	374727
2296	31067	374686
2297	31079	374660
2298	31090	374618
2299	31101	374573
2300	31113	374541
2301	31127	374533
2302	31147	374596
2303	31163	374607
2304	31174	374568
2305	31188	374554
2306	31201	374535
2307	31211	374481
2308	31221	374431
2309	31233	374392
2310	31253	374465
2311	31266	374437
2312	31277	374393
2313	31291	374394
2314	31302	374342
2315	31312	374290
2316	31328	374307
2317	31340	374269
2318	31356	374295
2319	31370	374280
2320	31384	374274
2321	31400	374285
2322	31414	374281
2323	31429	374286
2324	31469	374588
2325	31488	374645
2326	31507	374691
2327	31542	374927
2328	31572	375110
2329	31587	375119
2330	31600	375093
2331	31610	375042
2332	31628	375082
2333	31643	375079
2334	31658	375083
2335	31677	375136
2336	31689	375104
2337	31709	375165
2338	31733	375280
2339	31754	375358
2340	31779	375474
2341	31797	375512
2342	31811	375510
2343	31824	375490
2344	31838	375478
2345	31848	375427
2346	31859	375376
2347	31871	375349
2348	31882	375303
2349	31896	375290
2350	31907	375252
2351	31918	375203
2352	31933	375210
2353	31947	375200
2354	31962	375204
2355	31973	375155
2356	31983	375101
2357	31996	375086
2358	32010	375079
2359	32025	375078
2360	32042	375104
2361	32056	375101
2362	32067	375047
2363	32080	375028
2364	32094	375021
2365	32107	375008
2366	32120	374981
2367	32131	374937
2368	32149	374978
2369	32166	375005
2370	32178	374971
2371	32194	374988
2372	32204	374929
2373	32219	374939
2374	32230	374890
2375	32243	374868
2376	32254	374822
2377	32265	374783
2378	32278	374763
2379	32293	374770
2380	32310	374793
2381	32323	374772
2382	32339	374782
2383	32356	374809
2384	32366	374763
2385	32378	374730
2386	32389	374688
2387	32401	374657
2388	32420	374699
2389	32439	374752
2390	32458	374800
2391	32471	374779
2392	32483	374751
2393	32495	374717
2394	32506	374671
2395	32516	374620
2396	32529	374602
2397	32544	374597
2398	32558	374595
2399	32572	374583
2400	32585	374559
2401	32593	374489
2402	32603	374426
2403	32616	374411
2404	32630	374407
2405	32643	374377
2406	32654	374342
2407	32665	374297
2408	32676	374255
2409	32688	374225
2410	32702	374212
2411	32714	374186
2412	32727	374163
2413	32737	374105
2414	32747	374051
2415	32763	374068
2416	32773	374018
2417	32784	373974
2418	32805	374045
2419	32822	374072
2420	32835	374048
2421	32846	374002
2422	32856	373955
2423	32867	373906
2424	32876	373848
2425	32892	373852
2426	32905	373836
2427	32918	373814
2428	32934	373826
2429	32947	373806
2430	32965	373848
2431	32976	373806
2432	32990	373795
2433	33000	373742
2434	33012	373715
2435	33029	373741
2436	33042	373712
2437	33058	373727
2438	33070	373704
2439	33085	373700
2440	33102	373726
2441	33120	373767
2442	33141	373840
2443	33161	373891
2444	33175	373885
2445	33185	373826
2446	33199	373818
2447	33219	373887
2448	33232	373866
2449	33249	373891
2450	33263	373875
2451	33273	373826
2452	33284	373785
2453	33302	373820
2454	33325	373912
2455	33344	373955
2456	33360	373975
2457	33377	373997
2458	33393	374012
2459	33409	374026
2460	33427	374057
2461	33443	374077
2462	33459	374082
2463	33473	374075
2464	33500	374212
2465	33533	374417
2466	33557	374518
2467	33584	374653
2468	33609	374765
2469	33628	374818
2470	33646	374844
2471	33660	374837
2472	33676	374852
2473	33696	374907
2474	33710	374902
2475	33725	374904
2476	33738	374885
2477	33755	374908
2478	33768	374882
2479	33780	374854
2480	33795	374856
2481	33814	374906
2482	33832	374935
2483	33860	375081
2484	33877	375107
2485	33890	375089
2486	33912	375169
2487	33932	375223
2488	33957	375328
2489	33973	375349
2490	33987	375341
2491	34023	375572
2492	34042	375616
2493	34058	375625
2494	34079	375697
2495	34108	375847
2496	34134	375969
2497	34153	376011
2498	34170	376034
2499	34187	376058
2500	34203	376075
2501	34215	376040
2502	34229	376031
2503	34241	376000
2504	34257	376017
2505	34271	376004
2506	34287	376018
2507	34301	375999
2508	34311	375954
2509	34324	375931
2510	34335	375885
2511	34345	375837
2512	34360	375830
2513	34375	375838
2514	34392	375859
2515	34410	375886
2516	34421	375844
2517	34442	375913
2518	34459	375935
2519	34478	375975
2520	34491	375963
2521	34505	375943
2522	34517	375917
2523	34528	375874
2524	34539	375833
2525	34550	375792
2526	34562	375756
2527	34574	375728
2528	34587	375704
2529	34604	375724
2530	34621	375744
2531	34633	375720
2532	34648	375713
2533	34661	375697
2534	34678	375719
2535	34693	375720
2536	34704	375678
2537	34718	375668
2538	34732	375654
2539	34748	375663
2540	34763	375666
2541	34776	375641
2542	34790	375638
2543	34803	375614
2544	34813	375562
2545	34828	375566
2546	34844	375571
2547	34859	375571
2548	34873	375561
2549	34887	375557
2550	34899	375522
2551	34910	375478
2552	34923	375458
2553	34938	375462
2554	34952	375444
2555	34962	375399
2556	34980	375425
2557	34993	375402
2558	35007	375397
2559	35021	375382
2560	35036	375391
2561	35053	375405
2562	35066	375384
2563	35078	375355
2564	35091	375334
2565	35106	375335
2566	35118	375307
2567	35138	375357
2568	35153	375359
2569	35171	375387
2570	35181	375334
2571	35192	375297
2572	35205	375279
2573	35221	375281
2574	35239	375313
2575	35256	375334
2576	35266	375282
2577	35282	375294
2578	35297	375293
2579	35314	375324
2580	35327	375298
2581	35343	375312
2582	35363	375357
2583	35375	375334
2584	35388	375310
2585	35403	375305
2586	35428	375421
2587	35451	375505
2588	35481	375656
2589	35495	375644
2590	35508	375626
2591	35521	375610
2592	35533	375575
2593	35545	375541
2594	35557	375512
2595	35575	375546
2596	35593	375577
2597	35607	375560
2598	35623	375575
2599	35636	375554
2600	35656	375605
2601	35669	375586
2602	35684	375583
2603	35704	375640
2604	35724	375685
